2000,GER1,00:00.0,Dortmund,Hansa Rostock,1,0,1,W,Germany
2000,GER1,00:00.0,Bayern Munich,Hertha Berlin,4,1,3,W,Germany
2000,GER1,00:00.0,Freiburg,VfB Stuttgart,4,0,4,W,Germany
2000,GER1,00:00.0,Hamburger SV,Munich 1860,2,2,0,D,Germany
2000,GER1,00:00.0,Kaiserslautern,Bochum,0,1,-1,L,Germany
2000,GER1,00:00.0,Leverkusen,Wolfsburg,2,0,2,W,Germany
2000,GER1,00:00.0,Werder Bremen,Energie Cottbus,3,1,2,W,Germany
2000,GER1,00:00.0,Eintracht Frankfurt,Unterhaching,3,0,3,W,Germany
2000,GER1,00:00.0,Schalke 04,FC Koln,2,1,1,W,Germany
2000,GER1,00:00.0,Energie Cottbus,Dortmund,1,4,-3,L,Germany
2000,GER1,00:00.0,Munich 1860,Werder Bremen,2,1,1,W,Germany
2000,GER1,00:00.0,Bochum,Bayern Munich,0,3,-3,L,Germany
2000,GER1,00:00.0,Hertha Berlin,Hamburger SV,4,0,4,W,Germany
2000,GER1,00:00.0,VfB Stuttgart,Leverkusen,4,1,3,W,Germany
2000,GER1,00:00.0,Unterhaching,Freiburg,1,1,0,D,Germany
2000,GER1,00:00.0,Wolfsburg,Kaiserslautern,4,0,4,W,Germany
2000,GER1,00:00.0,FC Koln,Eintracht Frankfurt,4,1,3,W,Germany
2000,GER1,00:00.0,Hansa Rostock,Schalke 04,0,4,-4,L,Germany
2000,GER1,00:00.0,Freiburg,FC Koln,0,0,0,D,Germany
2000,GER1,00:00.0,Kaiserslautern,VfB Stuttgart,1,0,1,W,Germany
2000,GER1,00:00.0,Leverkusen,Unterhaching,1,0,1,W,Germany
2000,GER1,00:00.0,Schalke 04,Energie Cottbus,3,0,3,W,Germany
2000,GER1,00:00.0,Bayern Munich,Wolfsburg,3,1,2,W,Germany
2000,GER1,00:00.0,Dortmund,Munich 1860,2,3,-1,L,Germany
2000,GER1,00:00.0,Eintracht Frankfurt,Hansa Rostock,4,0,4,W,Germany
2000,GER1,00:00.0,Hamburger SV,Werder Bremen,2,1,1,W,Germany
2000,GER1,00:00.0,Hertha Berlin,Bochum,4,0,4,W,Germany
2000,GER1,00:00.0,Unterhaching,Kaiserslautern,0,0,0,D,Germany
2000,GER1,00:00.0,FC Koln,Leverkusen,1,1,0,D,Germany
2000,GER1,00:00.0,Munich 1860,Schalke 04,1,1,0,D,Germany
2000,GER1,00:00.0,Bochum,Hamburger SV,0,4,-4,L,Germany
2000,GER1,00:00.0,VfB Stuttgart,Bayern Munich,2,1,1,W,Germany
2000,GER1,00:00.0,Werder Bremen,Dortmund,1,2,-1,L,Germany
2000,GER1,00:00.0,Wolfsburg,Hertha Berlin,2,1,1,W,Germany
2000,GER1,00:00.0,Energie Cottbus,Eintracht Frankfurt,2,0,2,W,Germany
2000,GER1,00:00.0,Hansa Rostock,Freiburg,0,0,0,D,Germany
2000,GER1,00:00.0,Kaiserslautern,FC Koln,3,1,2,W,Germany
2000,GER1,00:00.0,Bayern Munich,Unterhaching,3,1,2,W,Germany
2000,GER1,00:00.0,Bochum,Wolfsburg,2,1,1,W,Germany
2000,GER1,00:00.0,Eintracht Frankfurt,Munich 1860,1,0,1,W,Germany
2000,GER1,00:00.0,Freiburg,Energie Cottbus,4,1,3,W,Germany
2000,GER1,00:00.0,Hamburger SV,Dortmund,2,3,-1,L,Germany
2000,GER1,00:00.0,Leverkusen,Hansa Rostock,1,2,-1,L,Germany
2000,GER1,00:00.0,Hertha Berlin,VfB Stuttgart,2,0,2,W,Germany
2000,GER1,00:00.0,Schalke 04,Werder Bremen,1,1,0,D,Germany
2000,GER1,00:00.0,Munich 1860,Freiburg,3,1,2,W,Germany
2000,GER1,00:00.0,FC Koln,Bayern Munich,1,2,-1,L,Germany
2000,GER1,00:00.0,Energie Cottbus,Leverkusen,1,2,-1,L,Germany
2000,GER1,00:00.0,Dortmund,Schalke 04,0,4,-4,L,Germany
2000,GER1,00:00.0,VfB Stuttgart,Bochum,1,1,0,D,Germany
2000,GER1,00:00.0,Werder Bremen,Eintracht Frankfurt,1,1,0,D,Germany
2000,GER1,00:00.0,Wolfsburg,Hamburger SV,4,4,0,D,Germany
2000,GER1,00:00.0,Hansa Rostock,Kaiserslautern,1,0,1,W,Germany
2000,GER1,00:00.0,Unterhaching,Hertha Berlin,5,2,3,W,Germany
2000,GER1,00:00.0,Eintracht Frankfurt,Dortmund,1,1,0,D,Germany
2000,GER1,00:00.0,Bayern Munich,Hansa Rostock,0,1,-1,L,Germany
2000,GER1,00:00.0,Bochum,Unterhaching,3,0,3,W,Germany
2000,GER1,00:00.0,Hamburger SV,Schalke 04,2,0,2,W,Germany
2000,GER1,00:00.0,Hertha Berlin,FC Koln,4,2,2,W,Germany
2000,GER1,00:00.0,Kaiserslautern,Energie Cottbus,1,1,0,D,Germany
2000,GER1,00:00.0,Leverkusen,Munich 1860,0,0,0,D,Germany
2000,GER1,00:00.0,Freiburg,Werder Bremen,0,1,-1,L,Germany
2000,GER1,00:00.0,Wolfsburg,VfB Stuttgart,2,2,0,D,Germany
2000,GER1,00:00.0,Dortmund,Freiburg,1,0,1,W,Germany
2000,GER1,00:00.0,FC Koln,Bochum,2,0,2,W,Germany
2000,GER1,00:00.0,Munich 1860,Kaiserslautern,0,4,-4,L,Germany
2000,GER1,00:00.0,Energie Cottbus,Bayern Munich,1,0,1,W,Germany
2000,GER1,00:00.0,Schalke 04,Eintracht Frankfurt,4,0,4,W,Germany
2000,GER1,00:00.0,VfB Stuttgart,Hamburger SV,3,3,0,D,Germany
2000,GER1,00:00.0,Werder Bremen,Leverkusen,3,3,0,D,Germany
2000,GER1,00:00.0,Hansa Rostock,Hertha Berlin,0,2,-2,L,Germany
2000,GER1,00:00.0,Unterhaching,Wolfsburg,0,3,-3,L,Germany
2000,GER1,00:00.0,Kaiserslautern,Werder Bremen,2,0,2,W,Germany
2000,GER1,00:00.0,Bayern Munich,Munich 1860,3,1,2,W,Germany
2000,GER1,00:00.0,Hamburger SV,Eintracht Frankfurt,2,0,2,W,Germany
2000,GER1,00:00.0,Hertha Berlin,Energie Cottbus,3,1,2,W,Germany
2000,GER1,00:00.0,Leverkusen,Dortmund,2,0,2,W,Germany
2000,GER1,00:00.0,VfB Stuttgart,Unterhaching,2,2,0,D,Germany
2000,GER1,00:00.0,Wolfsburg,FC Koln,6,0,6,W,Germany
2000,GER1,00:00.0,Bochum,Hansa Rostock,1,2,-1,L,Germany
2000,GER1,00:00.0,Freiburg,Schalke 04,3,1,2,W,Germany
2000,GER1,00:00.0,Energie Cottbus,Bochum,2,0,2,W,Germany
2000,GER1,00:00.0,Dortmund,Kaiserslautern,1,2,-1,L,Germany
2000,GER1,00:00.0,Eintracht Frankfurt,Freiburg,3,0,3,W,Germany
2000,GER1,00:00.0,Hansa Rostock,Wolfsburg,1,1,0,D,Germany
2000,GER1,00:00.0,Schalke 04,Leverkusen,0,0,0,D,Germany
2000,GER1,00:00.0,Unterhaching,Hamburger SV,2,1,1,W,Germany
2000,GER1,00:00.0,Werder Bremen,Bayern Munich,1,1,0,D,Germany
2000,GER1,00:00.0,FC Koln,VfB Stuttgart,3,2,1,W,Germany
2000,GER1,00:00.0,Munich 1860,Hertha Berlin,0,1,-1,L,Germany
2000,GER1,00:00.0,Leverkusen,Eintracht Frankfurt,1,0,1,W,Germany
2000,GER1,00:00.0,Bayern Munich,Dortmund,6,2,4,W,Germany
2000,GER1,00:00.0,Bochum,Munich 1860,1,1,0,D,Germany
2000,GER1,00:00.0,Hamburger SV,Freiburg,5,0,5,W,Germany
2000,GER1,00:00.0,Hertha Berlin,Werder Bremen,4,1,3,W,Germany
2000,GER1,00:00.0,Kaiserslautern,Schalke 04,3,2,1,W,Germany
2000,GER1,00:00.0,VfB Stuttgart,Hansa Rostock,1,0,1,W,Germany
2000,GER1,00:00.0,Unterhaching,FC Koln,0,0,0,D,Germany
2000,GER1,00:00.0,Wolfsburg,Energie Cottbus,1,1,0,D,Germany
2000,GER1,00:00.0,Dortmund,Hertha Berlin,2,0,2,W,Germany
2000,GER1,00:00.0,FC Koln,Hamburger SV,4,2,2,W,Germany
2000,GER1,00:00.0,Munich 1860,Wolfsburg,2,2,0,D,Germany
2000,GER1,00:00.0,Freiburg,Leverkusen,0,1,-1,L,Germany
2000,GER1,00:00.0,Hansa Rostock,Unterhaching,2,2,0,D,Germany
2000,GER1,00:00.0,Schalke 04,Bayern Munich,3,2,1,W,Germany
2000,GER1,00:00.0,Werder Bremen,Bochum,2,0,2,W,Germany
2000,GER1,00:00.0,Energie Cottbus,VfB Stuttgart,2,1,1,W,Germany
2000,GER1,00:00.0,Eintracht Frankfurt,Kaiserslautern,3,1,2,W,Germany
2000,GER1,00:00.0,VfB Stuttgart,Munich 1860,2,2,0,D,Germany
2000,GER1,00:00.0,FC Koln,Hansa Rostock,5,2,3,W,Germany
2000,GER1,00:00.0,Bayern Munich,Eintracht Frankfurt,1,2,-1,L,Germany
2000,GER1,00:00.0,Hamburger SV,Leverkusen,1,3,-2,L,Germany
2000,GER1,00:00.0,Hertha Berlin,Schalke 04,0,4,-4,L,Germany
2000,GER1,00:00.0,Kaiserslautern,Freiburg,0,2,-2,L,Germany
2000,GER1,00:00.0,Wolfsburg,Werder Bremen,1,1,0,D,Germany
2000,GER1,00:00.0,Bochum,Dortmund,1,1,0,D,Germany
2000,GER1,00:00.0,Unterhaching,Energie Cottbus,2,1,1,W,Germany
2000,GER1,00:00.0,Schalke 04,Bochum,2,1,1,W,Germany
2000,GER1,00:00.0,Energie Cottbus,FC Koln,0,2,-2,L,Germany
2000,GER1,00:00.0,Dortmund,Wolfsburg,2,1,1,W,Germany
2000,GER1,00:00.0,Eintracht Frankfurt,Hertha Berlin,0,4,-4,L,Germany
2000,GER1,00:00.0,Freiburg,Bayern Munich,1,1,0,D,Germany
2000,GER1,00:00.0,Hansa Rostock,Hamburger SV,1,0,1,W,Germany
2000,GER1,00:00.0,Munich 1860,Unterhaching,0,2,-2,L,Germany
2000,GER1,00:00.0,Leverkusen,Kaiserslautern,4,2,2,W,Germany
2000,GER1,00:00.0,Werder Bremen,VfB Stuttgart,1,0,1,W,Germany
2000,GER1,00:00.0,FC Koln,Munich 1860,4,0,4,W,Germany
2000,GER1,00:00.0,Bayern Munich,Leverkusen,2,0,2,W,Germany
2000,GER1,00:00.0,Bochum,Eintracht Frankfurt,2,1,1,W,Germany
2000,GER1,00:00.0,Hertha Berlin,Freiburg,2,2,0,D,Germany
2000,GER1,00:00.0,VfB Stuttgart,Dortmund,0,2,-2,L,Germany
2000,GER1,00:00.0,Wolfsburg,Schalke 04,2,0,2,W,Germany
2000,GER1,00:00.0,Energie Cottbus,Hansa Rostock,1,0,1,W,Germany
2000,GER1,00:00.0,Kaiserslautern,Hamburger SV,2,1,1,W,Germany
2000,GER1,00:00.0,Eintracht Frankfurt,Wolfsburg,1,2,-1,L,Germany
2000,GER1,00:00.0,Munich 1860,Hansa Rostock,2,1,1,W,Germany
2000,GER1,00:00.0,Dortmund,Unterhaching,3,0,3,W,Germany
2000,GER1,00:00.0,Freiburg,Bochum,5,0,5,W,Germany
2000,GER1,00:00.0,Kaiserslautern,Bayern Munich,0,0,0,D,Germany
2000,GER1,00:00.0,Schalke 04,VfB Stuttgart,2,1,1,W,Germany
2000,GER1,00:00.0,Hamburger SV,Energie Cottbus,2,1,1,W,Germany
2000,GER1,00:00.0,Leverkusen,Hertha Berlin,4,0,4,W,Germany
2000,GER1,00:00.0,Werder Bremen,FC Koln,2,1,1,W,Germany
2000,GER1,00:00.0,VfB Stuttgart,Eintracht Frankfurt,4,1,3,W,Germany
2000,GER1,00:00.0,Unterhaching,Schalke 04,0,2,-2,L,Germany
2000,GER1,00:00.0,Wolfsburg,Freiburg,1,2,-1,L,Germany
2000,GER1,00:00.0,FC Koln,Dortmund,0,0,0,D,Germany
2000,GER1,00:00.0,Bayern Munich,Hamburger SV,2,1,1,W,Germany
2000,GER1,00:00.0,Bochum,Leverkusen,3,2,1,W,Germany
2000,GER1,00:00.0,Energie Cottbus,Munich 1860,2,3,-1,L,Germany
2000,GER1,00:00.0,Hansa Rostock,Werder Bremen,5,2,3,W,Germany
2000,GER1,00:00.0,Hertha Berlin,Kaiserslautern,2,4,-2,L,Germany
2000,GER1,00:00.0,Unterhaching,Eintracht Frankfurt,2,0,2,W,Germany
2000,GER1,00:00.0,FC Koln,Schalke 04,2,2,0,D,Germany
2000,GER1,00:00.0,Munich 1860,Hamburger SV,2,1,1,W,Germany
2000,GER1,00:00.0,Bochum,Kaiserslautern,0,1,-1,L,Germany
2000,GER1,00:00.0,Hansa Rostock,Dortmund,1,2,-1,L,Germany
2000,GER1,00:00.0,VfB Stuttgart,Freiburg,0,0,0,D,Germany
2000,GER1,00:00.0,Wolfsburg,Leverkusen,2,0,2,W,Germany
2000,GER1,00:00.0,Energie Cottbus,Werder Bremen,3,1,2,W,Germany
2000,GER1,00:00.0,Hertha Berlin,Bayern Munich,1,3,-2,L,Germany
2000,GER1,00:00.0,Unterhaching,Werder Bremen,0,0,0,D,Germany
2000,GER1,00:00.0,Schalke 04,Hansa Rostock,2,0,2,W,Germany
2000,GER1,00:00.0,Bayern Munich,Bochum,3,2,1,W,Germany
2000,GER1,00:00.0,Dortmund,Energie Cottbus,2,0,2,W,Germany
2000,GER1,00:00.0,Eintracht Frankfurt,FC Koln,1,5,-4,L,Germany
2000,GER1,00:00.0,Freiburg,Unterhaching,2,0,2,W,Germany
2000,GER1,00:00.0,Kaiserslautern,Wolfsburg,0,0,0,D,Germany
2000,GER1,00:00.0,Werder Bremen,Munich 1860,2,0,2,W,Germany
2000,GER1,00:00.0,Hamburger SV,Hertha Berlin,1,2,-1,L,Germany
2000,GER1,00:00.0,Leverkusen,VfB Stuttgart,4,0,4,W,Germany
2000,GER1,00:00.0,Munich 1860,Dortmund,1,0,1,W,Germany
2000,GER1,00:00.0,FC Koln,Freiburg,0,1,-1,L,Germany
2000,GER1,00:00.0,Bochum,Hertha Berlin,1,3,-2,L,Germany
2000,GER1,00:00.0,Energie Cottbus,Schalke 04,4,1,3,W,Germany
2000,GER1,00:00.0,VfB Stuttgart,Kaiserslautern,6,1,5,W,Germany
