2008,GER1,00:00.0,Bayern Munich,Hamburger SV,2,2,0,D,Germany
2008,GER1,00:00.0,Arminia Bielefeld,Werder Bremen,2,2,0,D,Germany
2008,GER1,00:00.0,Energie Cottbus,Hoffenheim,0,3,-3,L,Germany
2008,GER1,00:00.0,Karlsruher SC,Bochum,1,0,1,W,Germany
2008,GER1,00:00.0,Leverkusen,Dortmund,2,3,-1,L,Germany
2008,GER1,00:00.0,Schalke 04,Hannover 96,3,0,3,W,Germany
2008,GER1,00:00.0,Wolfsburg,FC Koln,2,1,1,W,Germany
2008,GER1,00:00.0,Eintracht Frankfurt,Hertha Berlin,0,2,-2,L,Germany
2008,GER1,00:00.0,Monchengladbach,VfB Stuttgart,1,3,-2,L,Germany
2008,GER1,00:00.0,Hannover 96,Energie Cottbus,0,0,0,D,Germany
2008,GER1,00:00.0,Dortmund,Bayern Munich,1,1,0,D,Germany
2008,GER1,00:00.0,Hamburger SV,Karlsruher SC,2,1,1,W,Germany
2008,GER1,00:00.0,Hertha Berlin,Arminia Bielefeld,1,1,0,D,Germany
2008,GER1,00:00.0,Hoffenheim,Monchengladbach,1,0,1,W,Germany
2008,GER1,00:00.0,VfB Stuttgart,Leverkusen,0,2,-2,L,Germany
2008,GER1,00:00.0,Werder Bremen,Schalke 04,1,1,0,D,Germany
2008,GER1,00:00.0,Bochum,Wolfsburg,2,2,0,D,Germany
2008,GER1,00:00.0,FC Koln,Eintracht Frankfurt,1,1,0,D,Germany
2008,GER1,00:00.0,Karlsruher SC,FC Koln,0,2,-2,L,Germany
2008,GER1,00:00.0,Arminia Bielefeld,Hamburger SV,2,4,-2,L,Germany
2008,GER1,00:00.0,Energie Cottbus,Dortmund,0,1,-1,L,Germany
2008,GER1,00:00.0,Leverkusen,Hoffenheim,5,2,3,W,Germany
2008,GER1,00:00.0,Monchengladbach,Werder Bremen,3,2,1,W,Germany
2008,GER1,00:00.0,Schalke 04,Bochum,1,0,1,W,Germany
2008,GER1,00:00.0,Wolfsburg,Eintracht Frankfurt,2,2,0,D,Germany
2008,GER1,00:00.0,Bayern Munich,Hertha Berlin,4,1,3,W,Germany
2008,GER1,00:00.0,VfB Stuttgart,Hannover 96,2,0,2,W,Germany
2008,GER1,00:00.0,Dortmund,Schalke 04,3,3,0,D,Germany
2008,GER1,00:00.0,FC Koln,Bayern Munich,0,3,-3,L,Germany
2008,GER1,00:00.0,Hamburger SV,Leverkusen,3,2,1,W,Germany
2008,GER1,00:00.0,Hertha Berlin,Wolfsburg,2,2,0,D,Germany
2008,GER1,00:00.0,Hoffenheim,VfB Stuttgart,0,0,0,D,Germany
2008,GER1,00:00.0,Werder Bremen,Energie Cottbus,3,0,3,W,Germany
2008,GER1,00:00.0,Bochum,Arminia Bielefeld,2,0,2,W,Germany
2008,GER1,00:00.0,Hannover 96,Monchengladbach,5,1,4,W,Germany
2008,GER1,00:00.0,Leverkusen,Hannover 96,4,0,4,W,Germany
2008,GER1,00:00.0,Bayern Munich,Werder Bremen,2,5,-3,L,Germany
2008,GER1,00:00.0,Arminia Bielefeld,FC Koln,2,0,2,W,Germany
2008,GER1,00:00.0,Energie Cottbus,Bochum,1,1,0,D,Germany
2008,GER1,00:00.0,Monchengladbach,Hertha Berlin,0,1,-1,L,Germany
2008,GER1,00:00.0,Schalke 04,Eintracht Frankfurt,1,0,1,W,Germany
2008,GER1,00:00.0,Hoffenheim,Dortmund,4,1,3,W,Germany
2008,GER1,00:00.0,VfB Stuttgart,Karlsruher SC,3,1,2,W,Germany
